Heart,Calories,Steps,Distance,Age,Gender,Weight,Height,Activity
87,0.007523048,1.411098344,1.22765556,23,F,180,5.3,1.Sedentary
84,0.040164306,2.538080107,2.208129693,23,F,180,5.3,1.Sedentary
81,0.10369842,2.538080107,2.208129693,23,F,180,5.3,2.Light
78,0.011614225,3.859740573,3.180882546,23,F,180,5.3,1.Sedentary
79,0.169187375,5.809662704,4.616041094,23,F,180,5.3,1.Sedentary
81,0.052682842,5.809662704,4.616041094,23,F,180,5.3,1.Sedentary
84,0.181138045,5.809662704,4.616041094,23,F,180,5.3,1.Sedentary
86,0.216847238,14.88978974,12.18317297,23,F,180,5.3,1.Sedentary
89,0.062150832,22.34914453,18.3111046,23,F,180,5.3,1.Sedentary
92,0.172123991,30.66255059,23.53292846,23,F,180,5.3,1.Sedentary
88,0.262536336,14.32252789,10.6463241,23,F,180,5.3,1.Sedentary
85,0.095913655,0,0,23,F,180,5.3,1.Sedentary
81,0.091299983,0,0,23,F,180,5.3,1.Sedentary
81,0.148970548,0,0,23,F,180,5.3,1.Sedentary
81,0.232668522,0,0,23,F,180,5.3,1.Sedentary
79,0.174310576,0,0,23,F,180,5.3,1.Sedentary
77,0.196227399,11.14520978,9.584880413,23,F,180,5.3,1.Sedentary
79,0.130858084,4.854790217,4.175119587,23,F,180,5.3,1.Sedentary
80,0.122281875,0,0,23,F,180,5.3,1.Sedentary
82,0.238490067,0,0,23,F,180,5.3,1.Sedentary
79,0.139920115,0,0,23,F,180,5.3,1.Sedentary
81,0.18174862,0,0,23,F,180,5.3,1.Sedentary
80,0.078117319,0,0,23,F,180,5.3,1.Sedentary
78,0.209015067,0,0,23,F,180,5.3,1.Sedentary
77,0.27269491,0,0,23,F,180,5.3,1.Sedentary
76,0.250179531,0,0,23,F,180,5.3,3.Moderate
75,0.221585461,18.72509491,15.72907973,23,F,180,5.3,1.Sedentary
73,0.239845508,1.274905088,1.070920274,23,F,180,5.3,1.Sedentary
72,0.307238896,0,0,23,F,180,5.3,1.Sedentary
76,0.284601434,0,0,23,F,180,5.3,1.Sedentary
79,0.16971603,0,0,23,F,180,5.3,3.Moderate
82,0.39171388,0,0,23,F,180,5.3,3.Moderate
84,0.367808797,2.090056321,1.818349,23,F,180,5.3,2.Light
86,0.052056225,0.909943679,0.791651,23,F,180,5.3,2.Light
88,0.360028696,41.13970852,32.84569972,23,F,180,5.3,2.Light
87,1.07795631,16.14255169,14.11781712,23,F,180,5.3,2.Light
86,0.646580176,19.5419015,15.44787314,23,F,180,5.3,2.Light
85,0.769693032,20.4580985,16.17212686,23,F,180,5.3,2.Light
84,0.128934641,22.0470251,17.6227848,23,F,180,5.3,1.Sedentary
82,0.834492223,32.17108693,26.37614436,23,F,180,5.3,1.Sedentary
81,0.770197975,2.879616159,1.986935149,23,F,180,5.3,1.Sedentary
80,0.397720299,2.191609549,1.512210589,23,F,180,5.3,1.Sedentary
79,0.197621665,11.84623284,7.707199932,23,F,180,5.3,1.Sedentary
98,0.244094404,1.212779152,1.067245654,23,F,180,5.3,3.Moderate
98,0.54253957,27.16682914,20.36976021,23,F,180,5.3,3.Moderate
98,0.305886837,11.28799132,5.921992469,23,F,180,5.3,1.Sedentary
98,0.31889975,24.16315242,12.6766581,23,F,180,5.3,1.Sedentary
99,0.345228498,24.16315242,12.6766581,23,F,180,5.3,1.Sedentary
99,0.314775523,24.16315242,12.6766581,23,F,180,5.3,1.Sedentary
99,0.269761908,24.16315242,12.6766581,23,F,180,5.3,1.Sedentary
103,0.314657839,24.16315242,12.6766581,23,F,180,5.3,1.Sedentary
101,1.114392424,55.06898407,42.93714484,23,F,180,5.3,1.Sedentary
99,4.912839927,82.1694191,66.89549454,23,F,180,5.3,1.Sedentary
98,1.433855014,26.76159683,22.12241272,23,F,180,5.3,1.Sedentary
96,0.34829342,5.898107245,4.13850525,23,F,180,5.3,1.Sedentary
94,0.309032412,5.898107245,4.13850525,23,F,180,5.3,1.Sedentary
92,0.295923849,5.898107245,4.13850525,23,F,180,5.3,1.Sedentary
91,0.295299024,3.165341113,2.250641969,23,F,180,5.3,1.Sedentary
90,0.405239089,8.375141364,5.954948921,23,F,180,5.3,1.Sedentary
89,0.453479258,19.45951752,12.49980924,23,F,180,5.3,1.Sedentary
89,0.300967394,0,0,23,F,180,5.3,1.Sedentary
88,0.315302155,16.57200721,10.94355477,23,F,180,5.3,1.Sedentary
87,0.322966036,46.36997928,30.62105885,23,F,180,5.3,1.Sedentary
86,0.322317307,46.36997928,30.62105885,23,F,180,5.3,1.Sedentary
83,0.259144695,46.36997928,30.62105885,23,F,180,5.3,1.Sedentary
80,0.305478089,46.36997928,30.62105885,23,F,180,5.3,1.Sedentary
77,0.276245111,46.36997928,30.62105885,23,F,180,5.3,1.Sedentary
85,0.262446891,0,0,23,F,180,5.3,1.Sedentary
86,0.422831632,0,0,23,F,180,5.3,1.Sedentary
87,0.373129676,0,0,23,F,180,5.3,1.Sedentary
90,0.37353277,0,0,23,F,180,5.3,1.Sedentary
94,0.31139751,0,0,23,F,180,5.3,1.Sedentary
97,0.504370218,0,0,23,F,180,5.3,1.Sedentary
100,0.106350728,0,0,23,F,180,5.3,1.Sedentary
99,0.100506269,0,0,23,F,180,5.3,1.Sedentary
99,0.785810154,18.90729786,15.39035961,23,F,180,5.3,1.Sedentary
98,0.359004766,39.62561764,32.18963086,23,F,180,5.3,1.Sedentary
97,0.29629871,26.4712867,21.74568493,23,F,180,5.3,1.Sedentary
96,2.648293543,23.32887893,20.13152973,23,F,180,5.3,1.Sedentary
96,2.46713353,21.14862509,18.68207315,23,F,180,5.3,1.Sedentary
95,1.937341723,10.33157559,9.322727617,23,F,180,5.3,1.Sedentary
89,0.027141157,0,0,26,F,132,5.5,0.Sleep
83,0.142033945,0,0,26,F,132,5.5,0.Sleep
78,0.086935176,6.374294683,5.371951441,26,F,132,5.5,0.Sleep
72,0.263618604,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
66,0.32342701,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
69,0.30097966,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
72,0.394144999,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
76,0.487120347,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
79,0.593355713,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
82,0.576523765,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
80,0.44221684,11.42771783,9.630735373,26,F,132,5.5,0.Sleep
79,0.267796044,11.20396265,9.442165176,26,F,132,5.5,0.Sleep
78,0.044849952,0.447916028,0.31354122,26,F,132,5.5,0.Sleep
76,0.00185679,1.79898663,1.259290641,26,F,132,5.5,0.Sleep
74,0.513265187,16.27935842,12.94414935,26,F,132,5.5,0.Sleep
73,0.269894202,2.921654953,2.326559963,26,F,132,5.5,0.Sleep
76,0.173985771,3.52059781,2.680246402,26,F,132,5.5,0.Sleep
81,0.312165034,3.52059781,2.680246402,26,F,132,5.5,0.Sleep
86,0.243378721,3.52059781,2.680246402,26,F,132,5.5,0.Sleep
91,0.400344032,3.52059781,2.680246402,26,F,132,5.5,0.Sleep
90,1.34880199,3.747601797,2.838992728,26,F,132,5.5,0.Sleep
89,0.202315566,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
88,0.35009357,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
88,0.464953853,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
87,0.574659591,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
86,0.236639679,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
85,0.563094149,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
92,0.582786902,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
98,0.262704121,5.066195164,3.761099226,26,F,132,5.5,0.Sleep
96,0.362459253,4.726359709,3.50880834,26,F,132,5.5,0.Sleep
94,0.77056976,11.07145991,8.147028835,26,F,132,5.5,0.Sleep
93,0.617084474,25.10057629,20.96595354,26,F,132,5.5,0.Sleep
91,0.579422367,13.2295951,11.01478694,26,F,132,5.5,0.Sleep
89,0.176065367,1.66982861,1.369259461,26,F,132,5.5,0.Sleep
87,0.261653201,7.574209509,5.227228103,26,F,132,5.5,0.Sleep
85,0.133613099,7.574209509,5.227228103,26,F,132,5.5,0.Sleep
84,0.175761449,7.574209509,5.227228103,26,F,132,5.5,0.Sleep
82,0.289081252,7.574209509,5.227228103,26,F,132,5.5,0.Sleep
80,0.287919075,7.574209509,5.227228103,26,F,132,5.5,0.Sleep
79,0.410606601,1.193333965,1.02626721,26,F,132,5.5,0.Sleep
78,0.749159462,1.386116948,1.192060575,26,F,132,5.5,0.Sleep
78,1.046651258,11.02169505,8.774438694,26,F,132,5.5,0.Sleep
77,0.316960446,15.21843123,12.07691211,26,F,132,5.5,0.Sleep
76,0.247129408,15.21843123,12.07691211,26,F,132,5.5,0.Sleep
79,0.519986526,17.42840144,13.4846236,26,F,132,5.5,0.Sleep
78,0.384631265,13.85896624,10.32377566,26,F,132,5.5,0.Sleep
78,0.489163273,0,0,26,F,132,5.5,0.Sleep
78,0.403944135,0,0,26,F,132,5.5,0.Sleep
77,0.45490546,0,0,26,F,132,5.5,0.Sleep
73,0.450630628,0,0,26,F,132,5.5,0.Sleep
69,0.365150625,0,0,26,F,132,5.5,0.Sleep
65,0.566631246,0,0,26,F,132,5.5,0.Sleep
61,0.597096819,0,0,26,F,132,5.5,0.Sleep
57,0.652874213,28.73567759,21.68157901,26,F,132,5.5,0.Sleep
64,0.678031337,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
70,0.811300447,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
76,0.901703088,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
83,0.199744971,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
90,0.100517625,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
96,1.078158894,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
102,2.359893564,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
109,3.929138619,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
102,3.459963194,39.44746663,29.76381406,26,F,132,5.5,0.Sleep
94,3.211544276,31.0273508,23.6767657,26,F,132,5.5,0.Sleep
87,3.000052398,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
79,0.823929967,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
72,0.304329836,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
70,0.506567914,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
69,0.431784203,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
67,0.283699285,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
66,0.039986756,28.0764181,21.54348506,26,F,132,5.5,0.Sleep
66,0.138816006,13.67484521,10.49292764,26,F,132,5.5,0.Sleep
65,0.151767148,0,0,26,F,132,5.5,0.Sleep
66,0.262638445,0,0,26,F,132,5.5,0.Sleep
66,0.228986838,1.851245242,1.135105635,26,F,132,5.5,0.Sleep
67,0.249534803,2.690701202,1.649824685,26,F,132,5.5,0.Sleep
67,0.2640876,2.690701202,1.649824685,26,F,132,5.5,0.Sleep
68,0.290037161,2.690701202,1.649824685,26,F,132,5.5,0.Sleep
69,0.315584387,2.690701202,1.649824685,26,F,132,5.5,0.Sleep
70,0.226547611,2.690701202,1.649824685,26,F,132,5.5,0.Sleep
72,0,2.690701202,1.649824685,26,F,132,5.5,0.Sleep
73,0.178411056,1.004547544,0.615946257,26,F,132,5.5,0.Sleep
74,0.348321814,0,0,26,F,132,5.5,0.Sleep
75,0.448617774,0,0,26,F,132,5.5,0.Sleep
75,0.497030216,0,0,26,F,132,5.5,0.Sleep
76,0.386660954,0,0,26,F,132,5.5,0.Sleep
77,0.399013637,8.836049925,7.326237916,26,F,132,5.5,0.Sleep
76,0.352626848,16.26327549,13.48437667,26,F,132,5.5,0.Sleep
74,0.487670543,16.26327549,13.48437667,26,F,132,5.5,0.Sleep
73,0.293275002,16.26327549,13.48437667,26,F,132,5.5,0.Sleep
71,0.393698494,16.26327549,13.48437667,26,F,132,5.5,0.Sleep
70,0.499881892,16.26327549,13.48437667,26,F,132,5.5,0.Sleep
68,1.13088869,35.24567351,29.81223243,26,F,132,5.5,0.Sleep
67,6.119879482,70.50884562,59.63926589,26,F,132,5.5,0.Sleep
65,4.657536971,70.24548087,59.41650121,26,F,132,5.5,0.Sleep
64,0.710846509,0,0,26,F,132,5.5,0.Sleep
67,0.38438417,5.496967992,4.626907101,26,F,132,5.5,0.Sleep
70,0.789307007,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
70,0.343198267,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
70,0.338638428,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
71,0.336869132,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
71,0.294549039,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
71,1.727695631,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
71,4.70449919,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
70,2.950220828,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
70,1.769400361,28.38911376,23.89568071,26,F,132,5.5,0.Sleep
69,0.512761858,21.00100819,17.67696556,26,F,132,5.5,0.Sleep
69,0.512835662,0,0,26,F,132,5.5,0.Sleep
69,0.659554949,5.600914853,3.923703397,26,F,132,5.5,0.Sleep
69,0.554391676,12.84147427,8.99605467,26,F,132,5.5,0.Sleep
68,0.826736904,12.84147427,8.99605467,26,F,132,5.5,0.Sleep
68,0.862882909,12.84147427,8.99605467,26,F,132,5.5,0.Sleep
68,0.481992867,12.84147427,8.99605467,26,F,132,5.5,0.Sleep
68,0.481765521,2.259859667,1.860195215,26,F,132,5.5,0.Sleep
68,0.674759001,5.604102406,4.612996388,26,F,132,5.5,0.Sleep
68,0.326652406,5.604102406,4.612996388,26,F,132,5.5,0.Sleep
67,0.419671382,5.604102406,4.612996388,26,F,132,5.5,0.Sleep
67,0.461805551,5.604102406,4.612996388,26,F,132,5.5,0.Sleep
67,1.068206804,5.604102406,4.612996388,26,F,132,5.5,0.Sleep
67,1.282943195,5.604102406,4.612996388,26,F,132,5.5,0.Sleep
68,0.687980162,5.115525894,4.21082642,26,F,132,5.5,0.Sleep
68,0.380096587,2.277468419,1.688023626,26,F,132,5.5,0.Sleep
68,0.316359787,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
68,0.367357993,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
68,0.504742984,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
69,0.324910289,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
69,0.264027132,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
71,0.152353185,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
70,0.423342127,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
69,0.822862523,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
68,0.576513732,7.616498371,5.645228311,26,F,132,5.5,0.Sleep
68,0.483430251,5.734141923,4.327805565,26,F,132,5.5,0.Sleep
67,0.284982988,1.746592212,1.537001146,26,F,132,5.5,0.Sleep
66,0.129561979,2.031790004,1.787975204,26,F,132,5.5,0.Sleep
65,0.123112488,7.661522099,6.742139447,26,F,132,5.5,0.Sleep
64,0.079942489,0,0,26,F,132,5.5,0.Sleep
63,0.169335617,0,0,26,F,132,5.5,0.Sleep
62,0.471228283,0,0,26,F,132,5.5,0.Sleep
61,0.552092611,0,0,26,F,132,5.5,0.Sleep
61,0.560318151,0,0,26,F,132,5.5,0.Sleep
60,0.396400254,0,0,26,F,132,5.5,0.Sleep
60,0.203098742,0,0,26,F,132,5.5,0.Sleep
59,0.35053915,0.571572161,0.415461514,26,F,132,5.5,0.Sleep
78,0.443156601,4.905494886,3.565681595,26,F,132,5.5,0.Sleep
77,0.422263809,4.905494886,3.565681595,26,F,132,5.5,0.Sleep
76,0.359540974,3.037819161,2.491011712,26,F,132,5.5,0.Sleep
75,0.10052829,1.962180839,1.608988288,26,F,132,5.5,0.Sleep
73,0.263069104,4.905494886,3.565681595,26,F,132,5.5,0.Sleep
72,0.597029949,6.869259522,5.453973959,26,F,132,5.5,0.Sleep
71,0.486511783,56.13074048,44.56602577,26,F,132,5.5,0.Sleep
70,0.780989746,2.306896688,1.778764584,26,F,132,5.5,0.Sleep
69,0.791151685,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
68,0.788313156,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
66,0.345807232,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
65,0.482036887,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
64,0.296245225,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
63,0.288877455,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
68,0.266593146,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
74,0.377257042,4.7118785,3.633159059,26,F,132,5.5,0.Sleep
62,0.440580504,13.92632219,11.74119204,26,F,132,5.5,0.Sleep
63,0.297549338,13.92632219,11.74119204,26,F,132,5.5,0.Sleep
64,0.364346923,13.92632219,11.74119204,26,F,132,5.5,0.Sleep
65,1.034669804,13.92632219,11.74119204,26,F,132,5.5,0.Sleep
66,1.369871611,13.92632219,11.74119204,26,F,132,5.5,0.Sleep
67,0.575174945,13.92632219,11.74119204,26,F,132,5.5,0.Sleep
68,0.127944624,9.780836936,8.393968619,26,F,132,5.5,0.Sleep
69,2.059547222,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
70,0.777415996,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
71,0.114908325,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
72,0.352785814,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
73,0.535791285,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
71,0.491305841,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
69,0.164731095,6.607409763,5.831622084,26,F,132,5.5,0.Sleep
66,0.002802014,5.356254863,4.490666519,26,F,132,5.5,0.Sleep
64,0.042710441,5.131643473,4.249933822,26,F,132,5.5,0.Sleep
62,0.033883726,5.131643473,4.249933822,26,F,132,5.5,0.Sleep
62,0.34523759,5.131643473,4.249933822,26,F,132,5.5,0.Sleep
62,0.407525759,2.254461409,1.867103949,26,F,132,5.5,0.Sleep
62,0.263561297,0,0,26,F,132,5.5,0.Sleep
62,0.213036369,4.270879753,3.334336835,26,F,132,5.5,0.Sleep
62,0.415144758,1.570507392,1.28689223,26,F,132,5.5,0.Sleep
62,0.310517789,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
61,0.36071615,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
61,0.226751001,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
61,0.06975922,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
62,0.134353887,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
64,0.075136968,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
65,0.443760922,2.14899912,1.760915157,26,F,132,5.5,0.Sleep
67,0.365820113,14.70965924,11.53815697,26,F,132,5.5,0.Sleep
68,0.276507483,17.46408685,13.68220868,26,F,132,5.5,0.Sleep
62,0.218414431,2.863987276,2.187684297,26,F,132,5.5,0.Sleep
64,0.30228421,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
66,0.347434642,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
67,0.33937343,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
69,0.268378364,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
67,0.249139452,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
65,0.311235179,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
63,0.664678914,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
62,1.078498909,6.292497007,4.806584515,26,F,132,5.5,0.Sleep
62,0.60046451,8.084241937,6.216668076,26,F,132,5.5,0.Sleep
61,0.392893561,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
61,0.54960359,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
60,1.596267067,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
60,1.588886698,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
59,0.522081888,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
59,0.737327246,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
59,0.336719718,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
58,0.174225504,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
58,0.098249225,10.80871119,8.360795425,26,F,132,5.5,0.Sleep
58,0.092214079,4.983073499,3.953464671,26,F,132,5.5,0.Sleep
58,0.176748026,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
52,0.368824513,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
54,0.766189311,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
55,0.151771775,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
57,0.485458001,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
59,0.466799143,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
60,0.375246826,2.271093917,1.901742327,26,F,132,5.5,0.Sleep
62,0.139313589,1.658051084,1.386569196,26,F,132,5.5,0.Sleep
64,0.502720386,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
65,0.187461599,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
67,0.424092875,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
62,0.431661067,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
56,0.283078428,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
51,0.463299015,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
46,0.377312541,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
52,0.157248609,0.333151094,0.273183897,26,F,132,5.5,0.Sleep
58,0.00110034,0.22940326,0.188110673,26,F,132,5.5,0.Sleep
64,0.165627979,1.250475316,1.087913525,26,F,132,5.5,0.Sleep
70,0.273738295,2.426214666,2.11080676,26,F,132,5.5,0.Sleep
69,0.435413396,2.426214666,2.11080676,26,F,132,5.5,0.Sleep
68,0.626033388,2.426214666,2.11080676,26,F,132,5.5,0.Sleep
68,0.495097638,2.426214666,2.11080676,26,F,132,5.5,0.Sleep
67,0.388191641,2.426214666,2.11080676,26,F,132,5.5,0.Sleep
66,0.23088416,2.426214666,2.11080676,26,F,132,5.5,0.Sleep
65,0.613597072,0.192236685,0.167245916,26,F,132,5.5,0.Sleep
70,0.175097097,1.408384597,1.219904485,26,F,132,5.5,0.Sleep
75,0.234671098,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
74,0.26836531,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
73,0.21307007,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
72,0.14214292,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
72,0.038984033,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
71,0.113055705,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
70,0.232729511,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
76,0.304335135,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
82,0.996751207,8.542268911,7.399081312,26,F,132,5.5,0.Sleep
88,0.496996059,5.332818954,4.583642839,26,F,132,5.5,0.Sleep
84,0.482809768,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
79,0.292760357,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
74,0.391016697,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
70,0.286049732,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
69,0.053010799,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
68,1.31579427,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
67,0.634089634,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
66,0.215184948,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
65,0.436934883,3.840564564,3.274586621,26,F,132,5.5,0.Sleep
64,0.770339045,22.51723763,18.18961918,26,F,132,5.5,1.Sedentary
63,1.058933176,27.53484461,22.19663751,26,F,132,5.5,1.Sedentary
62,0.617904122,12.76121293,10.28718417,26,F,132,5.5,1.Sedentary
62,0.608395365,2.245540411,1.86150717,26,F,132,5.5,1.Sedentary
61,0.725050835,4.904537396,4.0657614,26,F,132,5.5,1.Sedentary
64,0.603429234,4.904537396,4.0657614,26,F,132,5.5,1.Sedentary
66,0.403885808,4.904537396,4.0657614,26,F,132,5.5,1.Sedentary
69,0.568349259,4.904537396,4.0657614,26,F,132,5.5,1.Sedentary
72,0.48986605,4.904537396,4.0657614,26,F,132,5.5,1.Sedentary
60,0.379280268,5.177242736,3.836235353,26,F,132,5.5,1.Sedentary
60,0.178521163,2.655312516,1.993630528,26,F,132,5.5,1.Sedentary
60,0.120183387,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
60,0.057329336,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
61,0.518026604,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
61,0.09764406,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
61,0.126393519,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
63,0.24603511,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
65,0.078565982,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
67,0.055192627,1.085177629,0.846438551,26,F,132,5.5,1.Sedentary
69,0.121953886,6.807642289,5.017993686,26,F,132,5.5,1.Sedentary
71,0.127064535,15.34796449,11.24370709,26,F,132,5.5,1.Sedentary
73,0.331547194,15.34796449,11.24370709,26,F,132,5.5,1.Sedentary
75,0.665716423,15.34796449,11.24370709,26,F,132,5.5,1.Sedentary
107,0.09890374,5.798250757,4.247718529,26,F,132,5.5,1.Sedentary
91,0.243771455,3.887906233,2.91754962,26,F,132,5.5,1.Sedentary
75,0.24802347,5.135264992,3.853588418,26,F,132,5.5,1.Sedentary
77,0.171068567,5.135264992,3.853588418,26,F,132,5.5,1.Sedentary
78,0.161004721,5.135264992,3.853588418,26,F,132,5.5,1.Sedentary
80,0.459828223,4.948687837,3.74902721,26,F,132,5.5,1.Sedentary
82,0.175674216,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
84,0.13016321,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
86,0.074167871,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
87,0.154913859,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
89,0.283956903,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
79,0.205423397,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
69,0.241059557,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
66,0.315074712,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
64,0.246124408,2.901701765,2.60185925,26,F,132,5.5,1.Sedentary
61,0.19574543,3.570610817,2.998869696,26,F,132,5.5,1.Sedentary
59,0,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
56,0.105826057,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
54,0.211354722,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
51,0.151837741,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
56,0.275202742,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
61,0.390565757,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
66,0.937212981,3.760765596,3.111730231,26,F,132,5.5,1.Sedentary
71,0.125153165,9.984146352,7.86641121,26,F,132,5.5,1.Sedentary
68,0.241219225,15.37921549,11.98825971,26,F,132,5.5,1.Sedentary
65,0.253883812,15.37921549,11.98825971,26,F,132,5.5,1.Sedentary
